filename,scientific_name,common_name,latitude,longitude,sighting_date,blip_caption,country,state,city,avg_temp_C,elevation_m,NDVI_value,NDVI_Category,dist_to_water_m
img_b4920adb11bb71a9.jpg,Stenopus hispidus,Banded Coral Shrimp,-21.222097323,55.7884695928,2025-12-27,there are many shrimps that are on the rocks together,France,Réunion,Sainte-Rose,23.4,323.0,0.1497,Sparse/Bare Soil,20853427.5
img_08b96687ec374ebf.jpg,Gymnothorax gracilicauda,Slendertail Moray,21.8941137976,-159.6078135478,2026-01-17,there is a small crab that is sitting on the sand,United States,Hawaii,Port Allen,18.2,0.0,-999.0,API Error,-999.0
img_9501ceb409621850.jpg,Calcinus latens,Hidden Hermit Crab,-21.3517642288,55.6189578214,2025-12-27,there is a crab that is sitting on the sand,France,Réunion,Saint-Joseph,22.7,448.0,0.6663,Dense Canopy,20853427.5
img_06f8bdea2f58ea94.jpg,Aplysia argus,White-speckled Seahare,21.8941137976,-159.6078135478,2026-01-17,there is a small bird that is laying on the ground,United States,Hawaii,Port Allen,18.2,0.0,-999.0,API Error,-999.0
img_9d7a2b5b3f7ad204.jpg,Conus ebraeus,Black-and-white Cone Snail,21.8941137976,-159.6078135478,2026-01-17,there is a small frog that is sitting on the ground,United States,Hawaii,Port Allen,18.2,0.0,-999.0,API Error,-999.0
img_78565592e9722e37.jpg,Dardanus gemmatus,Jeweled Anemone Hermit Crab,21.8941137976,-159.6078135478,2026-01-17,there is a crab that is sitting on the sand,United States,Hawaii,Port Allen,18.2,0.0,-999.0,API Error,-999.0
img_5d5a5692078db1f4.jpg,Lybia tessellata,Boxer Crab,-21.2502351524,55.763482317,2025-12-27,there is a small orange and white fish in the water,France,Réunion,Saint-Philippe,20.1,922.0,0.0641,Non-Vegetated,20853427.5
img_9d7ffb5f96f4ae85.jpg,Asarum arifolium,Little Brown Jugs,33.6585046,-84.1329431997,2026-01-11,there is a small bird that is sitting on the ground,United States,Georgia,Stonecrest,7.6,238.0,0.5544,Moderate Vegetation,1855.4
img_7b170fb89963017a.jpg,Chaetodon capistratus,Four-eyed Butterflyfish,16.8818042431,-88.0584543963,2023-07-11,there is a fish that is swimming in the water near some coral,Belize,Stann Creek,Rural/Wilderness,29.1,0.0,-999.0,API Error,20542.88
img_ca64f34a48747d59.jpg,Ardea alba,Great Egret,34.6204233889,-86.1111110729,2026-01-11,there is a white bird flying in the sky with a long beak,United States,Alabama,Scottsboro,4.0,180.0,0.2564,Sparse/Bare Soil,0.0
img_d43f6d39f250de31.jpg,Hesperiphona vespertina,Evening Grosbeak,49.4591120983,-114.195176471,2026-01-18,there are two birds sitting on a tree branch with no leaves,Canada,Alberta,Municipal District of Pincher Creek No. 9,-4.0,1302.0,0.3267,Moderate Vegetation,1006.23
img_c64764462571da92.jpg,Trametes versicolor,turkey-tail,33.6580616,-84.1328357,2026-01-11,there are many mushrooms growing on the bark of a tree,United States,Georgia,Stonecrest,7.6,235.0,0.5544,Moderate Vegetation,1855.4
img_fbd3f2dac5ef3fe8.jpg,Podarcis muralis,Common Wall Lizard,44.183654384,7.2591605641,2025-09-20,there is a lizard that is sitting on the ground,Italy,Piedmont,Valdieri,13.4,2068.0,0.4528,Moderate Vegetation,1350.0
img_4ea4f906ba3823ec.jpg,Exidia crenata,American Amber Jelly Fungus,33.6602967,-84.1329043,2026-01-11,there is a small branch with a few leaves on it,United States,Georgia,Stonecrest,7.6,251.0,0.518,Moderate Vegetation,1800.0
img_2fff5683254272de.jpg,Spinus psaltria,Lesser Goldfinch,39.553428,-121.431661,2026-01-18,there is a small bird that is sitting in the grass,United States,California,Butte County,11.1,338.0,0.3262,Moderate Vegetation,450.0
img_23540c3d72b2bfff.jpg,Sialia mexicana,Western Bluebird,39.553428,-121.431661,2026-01-18,there is a small bird sitting on a branch of a tree,United States,California,Butte County,11.1,338.0,0.3262,Moderate Vegetation,450.0
img_73e43964b24c4779.jpg,Aimophila ruficeps,Rufous-crowned Sparrow,39.553428,-121.431661,2026-01-18,there is a small bird standing on a rock in the wild,United States,California,Butte County,11.1,338.0,0.3262,Moderate Vegetation,450.0
img_d06cf557939b6f15.jpg,Aimophila ruficeps,Rufous-crowned Sparrow,39.553428,-121.431661,2026-01-18,there is a small bird sitting on a branch of a tree,United States,California,Butte County,11.1,338.0,0.3262,Moderate Vegetation,450.0
img_655a00f0efc7ac0a.jpg,Zonotrichia atricapilla,Golden-crowned Sparrow,39.553539,-121.432505,2026-01-18,there is a bird that is sitting in a tree,United States,California,Butte County,11.8,326.0,0.3262,Moderate Vegetation,450.0
img_3a4e849611b6d926.jpg,Aimophila ruficeps,Rufous-crowned Sparrow,39.553452,-121.431777,2026-01-18,there is a small bird sitting on a rock in the grass,United States,California,Butte County,11.8,326.0,0.3262,Moderate Vegetation,450.0
img_b625de8735f8b928.jpg,Calypte anna,Anna's Hummingbird,39.553495,-121.432713,2026-01-18,there is a small bird sitting on a branch of a tree,United States,California,Butte County,12.0,307.0,0.3262,Moderate Vegetation,450.0
img_73154e15f3883220.jpg,Pantala flavescens,Wandering Glider,-10.7217963,142.4637407,2026-01-18,araffe dragonfly resting on a white surface with its wings spread,Australia,Queensland,Torres Shire,27.5,9.0,0.4311,Moderate Vegetation,6316.05
img_c2d212fe8e033b74.jpg,Sialia mexicana,Western Bluebird,39.553513,-121.432599,2026-01-18,there are two birds sitting on a tree branch in the wild,United States,California,Butte County,12.0,307.0,0.3262,Moderate Vegetation,450.0
img_7b41fca86746ce85.jpg,Acanthocercus atricollis,Southern Tree Agama,-24.393525,31.7799866667,2025-12-23,there is a lizard that is sitting on a tree trunk,South Africa,Mpumalanga,Bushbuckridge,25.2,267.0,0.5338,Moderate Vegetation,636.4
img_5ce2e64752f0d287.jpg,Falco sparverius,American Kestrel,39.554372,-121.434443,2026-01-18,there is a bird sitting on top of a tree stump,United States,California,Butte County,12.2,272.0,0.3262,Moderate Vegetation,450.0
img_96cdffebcce02646.jpg,Aechmophorus occidentalis,Western Grebe,39.555094,-121.434983,2026-01-18,there is a bird that is swimming in the water,United States,California,Butte County,12.2,269.0,0.3262,Moderate Vegetation,450.0
img_6b0a7220d5fbcc5a.jpg,Aimophila ruficeps,Rufous-crowned Sparrow,39.553584,-121.432152,2026-01-18,there is a small bird sitting on a branch of a tree,United States,California,Butte County,11.8,326.0,0.3262,Moderate Vegetation,450.0
img_e2c5b57538910670.jpg,Bucephala clangula,Common Goldeneye,39.515479,-121.555639,2026-01-18,there are two ducks swimming in the water together,United States,California,Oroville,10.8,43.0,0.3658,Moderate Vegetation,0.0
img_2be8ee613351db82.jpg,Ardea alba,Great Egret,39.516729,-121.550659,2026-01-18,there is a bird sitting on top of a tree branch,United States,California,Oroville,10.8,40.0,0.4109,Moderate Vegetation,450.0
img_98ca03108f794475.jpg,Haliaeetus leucocephalus,Bald Eagle,39.519968,-121.546804,2026-01-18,there are two birds sitting on top of a tree branch,United States,California,Oroville,10.8,42.0,0.4053,Moderate Vegetation,636.4
img_f8e4ce857bc37b1d.jpg,Columba livia domestica,Feral Pigeon,39.519356,-121.547135,2026-01-18,there are many birds sitting on the top of a bridge,United States,California,Oroville,10.8,42.0,0.4053,Moderate Vegetation,636.4
img_c5a6c29b5d9111d9.jpg,Nannopterum auritum,Double-crested Cormorant,39.521866,-121.545986,2026-01-18,there is a bird that is flying over the water,United States,California,Oroville,10.8,45.0,0.5079,Moderate Vegetation,450.0
img_34e054244325693f.jpg,Sayornis nigricans,Black Phoebe,39.521022,-121.546397,2026-01-18,there is a bird sitting on top of a hand with a blue sky in the background,United States,California,Oroville,10.8,45.0,0.4077,Moderate Vegetation,450.0
img_d15503c7ddaa7b31.jpg,Turdus migratorius,American Robin,39.523663,-121.545501,2026-01-18,there is a bird sitting on a branch of a tree,United States,California,Oroville,10.8,45.0,0.5079,Moderate Vegetation,450.0
img_8cf451b65d4ccbab.jpg,Sturnus vulgaris,European Starling,39.518228,-121.547624,2026-01-18,there is a bird that is sitting on a tree branch,United States,California,Oroville,10.8,41.0,0.4053,Moderate Vegetation,450.0
img_0114d8309c83d6a2.jpg,Megaceryle alcyon,Belted Kingfisher,39.517948674,-121.5529935796,2026-01-18,there is a small bird that is sitting on a branch,United States,California,Oroville,10.7,58.0,0.4064,Moderate Vegetation,0.0
img_650123730093c4cb.jpg,Spatula discors,Blue-winged Teal,29.81717089,-81.3065160839,2026-01-17,there are two ducks swimming in the water together,United States,Florida,Saint Augustine Shores,12.8,7.0,0.5396,Moderate Vegetation,1622.5
img_9c2f9be8bb8a9a27.jpg,Arunta perulata,White Drummer,-10.7217963,142.4637407,2026-01-18,a close up of a cicada on a white surface,Australia,Queensland,Torres Shire,27.5,9.0,0.4311,Moderate Vegetation,6316.05
img_9786bb578da428f8.jpg,Accipiter striatus,Sharp-shinned Hawk,39.520663,-121.546581,2026-01-18,there is a bird that is sitting on a tree branch,United States,California,Oroville,10.7,51.0,0.4053,Moderate Vegetation,450.0
img_5d7d73520b526714.jpg,Pantala flavescens,Wandering Glider,-10.7217963,142.4637407,2026-01-18,araffe dragonfly with a brown head and wings,Australia,Queensland,Torres Shire,27.5,9.0,0.4311,Moderate Vegetation,6316.05
img_b87602df98b78e21.jpg,Columba livia domestica,Feral Pigeon,39.516929,-121.550257,2026-01-18,there is a pigeon that is sitting on a wall,United States,California,Oroville,10.8,40.0,0.4053,Moderate Vegetation,450.0
img_9c544b23214d3ddc.jpg,Ardea alba,Great Egret,39.516007,-121.552832,2026-01-18,there is a white bird sitting on a branch in the water,United States,California,Oroville,10.8,39.0,0.3787,Moderate Vegetation,450.0
img_8c18910f5f7bc7da.jpg,Mergus merganser,Common Merganser,39.5175514011,-121.5557401616,2026-01-18,there is a duck that is swimming in the water,United States,California,Oroville,9.9,75.0,0.4786,Moderate Vegetation,450.0
img_c1fb9ceb2ed3924e.jpg,Bucephala clangula,Common Goldeneye,39.515462,-121.555887,2026-01-18,there are two ducks swimming in the water together,United States,California,Oroville,10.8,39.0,0.3658,Moderate Vegetation,0.0
img_a63908260a138ca8.jpg,Anas platyrhynchos,Mallard,39.515212,-121.558463,2026-01-18,ducks swimming in the water with one duck looking at the other,United States,California,Oroville,10.8,41.0,0.3658,Moderate Vegetation,0.0
img_1b32dacd552a6395.jpg,Crocodylus niloticus,Nile Crocodile,-24.5339883333,30.788125,2025-12-29,there is a bird that is standing on some rocks by the water,South Africa,Mpumalanga,Thaba Chweu Local Municipality,23.3,664.0,0.5251,Moderate Vegetation,0.0
img_713f09372babe5a5.jpg,Bucephala albeola,Bufflehead,39.514984,-121.560797,2026-01-18,there are two ducks swimming in the water together,United States,California,Oroville,10.8,43.0,0.4643,Moderate Vegetation,0.0
img_19ab27eb74625faf.jpg,Tremella mesenterica,witch's butter,33.6602408997,-84.1328847997,2026-01-11,there is a small bird perched on a branch of a tree,United States,Georgia,Stonecrest,7.6,251.0,0.518,Moderate Vegetation,1800.0
img_350b8c0587522eb7.jpg,Setophaga coronata,Yellow-rumped Warbler,26.6324417327,-80.2344398693,2026-01-14,there is a small bird sitting on a branch of a tree,United States,Florida,Wellington,20.7,5.0,0.5519,Moderate Vegetation,0.0
img_2be446760f154438.jpg,Mergus merganser,Common Merganser,39.514975,-121.560447,2026-01-18,there is a duck that is swimming in the water,United States,California,Oroville,10.8,43.0,0.4643,Moderate Vegetation,0.0
img_de98436b9659228c.jpg,Gallinago delicata,Wilson's Snipe,26.6324417327,-80.2344398693,2026-01-14,there is a bird that is standing in the water near some plants,United States,Florida,Wellington,20.7,5.0,0.5519,Moderate Vegetation,0.0
img_592c47dddc84cde7.jpg,Egretta tricolor,Tricolored Heron,26.6324417327,-80.2344398693,2026-01-14,arafed bird with a long beak and a yellow beak,United States,Florida,Wellington,20.7,5.0,0.5519,Moderate Vegetation,0.0
img_45c3aad53347ef58.jpg,Eudocimus albus,White Ibis,26.6324417327,-80.2344398693,2026-01-14,araffe standing in shallow water with a long beak,United States,Florida,Wellington,20.7,5.0,0.5519,Moderate Vegetation,0.0
img_6c42f67200457584.jpg,Bucephala islandica,Barrow's Goldeneye,39.514975,-121.560447,2026-01-18,there are two ducks swimming in the water near a rocky shore,United States,California,Oroville,10.8,43.0,0.4643,Moderate Vegetation,0.0
img_4314c10134fb92b0.jpg,Passerina ciris,Painted Bunting,26.7568370459,-80.3367145683,2026-01-14,araffy bird with a bright blue face and orange body sitting on a branch,United States,Florida,Westlake,20.2,6.0,0.393,Moderate Vegetation,0.0
img_532bf887d479be76.jpg,Setophaga palmarum,Palm Warbler,26.6324417327,-80.2344398693,2026-01-14,there is a small bird perched on a branch of a tree,United States,Florida,Wellington,20.7,5.0,0.5519,Moderate Vegetation,0.0
img_5f4a61c2a3b79aac.jpg,Egretta caerulea,Little Blue Heron,26.6324417327,-80.2344398693,2026-01-14,there is a white bird walking on the grass in the field,United States,Florida,Wellington,20.7,5.0,0.5519,Moderate Vegetation,0.0
img_763cd057c16ecd8c.jpg,Butorides virescens,Green Heron,26.6324417327,-80.2344398693,2026-01-14,there is a bird with a blue head sitting on a branch,United States,Florida,Wellington,20.7,5.0,0.5519,Moderate Vegetation,0.0
img_232293708a42e71a.jpg,Polystichum acrostichoides,Christmas fern,33.6603155,-84.1327413,2026-01-11,there is a small plant that is growing out of the ground,United States,Georgia,Stonecrest,7.6,251.0,0.518,Moderate Vegetation,1800.0
img_5311029f5ad12865.jpg,Ardea alba,Great Egret,26.6324417327,-80.2344398693,2026-01-14,there is a white bird flying over a pond with a tree in the background,United States,Florida,Wellington,20.7,5.0,0.5519,Moderate Vegetation,0.0
img_26479b010bddd70d.jpg,Ardea herodias,Great Blue Heron,26.6324417327,-80.2344398693,2026-01-14,there is a bird that is standing in the grass by some plants,United States,Florida,Wellington,20.7,5.0,0.5519,Moderate Vegetation,0.0
img_0243421bfdf778f1.jpg,Porphyrio poliocephalus,Gray-headed Swamphen,26.6324417327,-80.2344398693,2026-01-14,there is a bird that is standing in the grass,United States,Florida,Wellington,20.7,5.0,0.5519,Moderate Vegetation,0.0
img_24c2196305e7a29e.jpg,Mergus merganser,Common Merganser,39.514975,-121.560447,2026-01-18,flock of seagulls flying over a body of water with a bird in the foreground,United States,California,Oroville,10.8,43.0,0.4643,Moderate Vegetation,0.0
img_5e614aa3a7dd2d0f.jpg,Bucephala albeola,Bufflehead,39.514975,-121.560447,2026-01-18,there is a duck that is floating in the water,United States,California,Oroville,10.8,43.0,0.4643,Moderate Vegetation,0.0
img_45c301e717e6f34a.jpg,Bucephala clangula,Common Goldeneye,39.514975,-121.560447,2026-01-18,there are two ducks swimming in the water together,United States,California,Oroville,10.8,43.0,0.4643,Moderate Vegetation,0.0
img_0e5784d4278c1140.jpg,Bucephala islandica,Barrow's Goldeneye,39.514989,-121.560329,2026-01-18,there are three ducks swimming in the water together,United States,California,Oroville,10.8,43.0,0.4643,Moderate Vegetation,0.0
img_6ff41d3601a40c72.jpg,Abronia turbinata,transmontane sand-verbena,38.0246583333,-119.0865028333,2025-06-14,there is a small plant that is growing out of the sand,United States,California,Mono County,17.8,1969.0,0.2677,Sparse/Bare Soil,2250.0
img_cc447ab624b0c251.jpg,Ardea ibis,Western Cattle-Egret,41.925534516,-7.4384877831,2025-12-15,there are two white birds standing in the grass together,Spain,Galicia,Verín,5.8,377.0,0.6434,Dense Canopy,450.0
img_c578c301414eec5c.jpg,Clinopodium carolinianum,Georgia calamint,33.660339,-84.1328507997,2026-01-11,there is a small plant that is growing out of the ground,United States,Georgia,Stonecrest,7.6,251.0,0.518,Moderate Vegetation,1800.0
img_45f13cf3d383d3b8.jpg,Buteo jamaicensis,Red-tailed Hawk,39.5272177303,-121.6111867864,2026-01-18,there is a bird that is sitting on a tree branch,United States,California,Oroville,8.8,70.0,0.376,Moderate Vegetation,1622.5
img_92ba54b3c69c3573.jpg,Larus canus,Common Gull,51.7720313704,3.8620590523,2026-01-08,there are two seagulls standing on the beach near the water,Netherlands,South Holland,Ouddorp,3.1,3.0,-999.0,API Error,7663.22
img_d00402cf9eef2b30.jpg,Larus argentatus,European Herring Gull,51.7720313704,3.8620590523,2026-01-08,there is a seagull sitting on a post by the water,Netherlands,South Holland,Ouddorp,3.1,3.0,-999.0,API Error,7663.22
img_d51a11204bf9aefc.jpg,Passer domesticus,House Sparrow,52.4492616667,1.7004533333,2026-01-14,there are two birds that are eating from a bird feeder,United Kingdom,England,East Suffolk,3.7,5.0,0.5276,Moderate Vegetation,2423.32
img_9c1028213ff8aa38.jpg,Charadrius hiaticula,Common Ringed Plover,51.7720313704,3.8620590523,2026-01-08,araffe standing on the ground with a ball in its mouth,Netherlands,South Holland,Ouddorp,3.1,3.0,-999.0,API Error,7663.22
img_3b89b3e6994f004c.jpg,Buteo jamaicensis,Red-tailed Hawk,39.52586,-121.614025,2026-01-18,there is a bird that is flying in the sky with its wings spread,United States,California,Butte County,8.8,76.0,0.2998,Sparse/Bare Soil,1272.79
img_fde8c73e29d0d21a.jpg,Buteo jamaicensis,Red-tailed Hawk,39.526072,-121.615042,2026-01-18,there is a bird sitting on top of a tree branch,United States,California,Butte County,8.8,76.0,0.376,Moderate Vegetation,1272.79
img_243e47d8397b01fc.jpg,Branta bernicla,Brant,51.7720313704,3.8620590523,2026-01-08,three geese are standing on the shore of a body of water,Netherlands,South Holland,Ouddorp,3.1,3.0,-999.0,API Error,7663.22
img_9c8fb98fd673c686.jpg,Chroicocephalus ridibundus,Black-headed Gull,51.7720313704,3.8620590523,2026-01-08,there is a white bird standing on the ground near the water,Netherlands,South Holland,Ouddorp,3.1,3.0,-999.0,API Error,7663.22
img_b7b94da4bc1d25aa.jpg,Lophodytes cucullatus,Hooded Merganser,39.524764,-121.612074,2026-01-18,there is a duck that is floating in the water,United States,California,Butte County,9.1,68.0,0.3871,Moderate Vegetation,1272.79
img_56d0b882b7f7e302.jpg,Larus marinus,Great Black-backed Gull,51.7720313704,3.8620590523,2026-01-08,araffe standing on a rock in the water with a blue sky in the background,Netherlands,South Holland,Ouddorp,3.1,3.0,-999.0,API Error,7663.22
img_bf5be0f64e12d42f.jpg,Bucephala clangula,Common Goldeneye,39.524764,-121.612074,2026-01-18,there are four ducks flying in the sky together,United States,California,Butte County,9.1,68.0,0.3871,Moderate Vegetation,1272.79
img_3a79f48dbeb7ce58.jpg,Mergus serrator,Red-breasted Merganser,51.7720313704,3.8620590523,2026-01-08,there is a duck that is swimming in the water,Netherlands,South Holland,Ouddorp,3.1,3.0,-999.0,API Error,7663.22
img_d7aec81883f4107a.jpg,Halichoerus grypus,Grey Seal,51.7720313704,3.8620590523,2026-01-08,there is a seal that is swimming in the water with a fish in its mouth,Netherlands,South Holland,Ouddorp,3.1,3.0,-999.0,API Error,7663.22
img_88b557ef6c5bec76.jpg,Somateria mollissima,Common Eider,51.7734019385,3.9707694746,2026-01-08,there are two ducks swimming in the water together,Netherlands,South Holland,Goedereede,3.1,-1.0,-999.0,API Error,5400.0
img_20f45a737f951f6e.jpg,Hasora chromus,Common Banded Awl,-10.7217963,142.4637407,2026-01-18,there is a moth that is sitting on a red mat,Australia,Queensland,Torres Shire,27.5,9.0,0.4311,Moderate Vegetation,6316.05
img_f7cceb43b1f41794.jpg,Numenius arquata,Eurasian Curlew,51.7720313704,3.8620590523,2026-01-08,there is a bird standing on a rock by the water,Netherlands,South Holland,Ouddorp,3.1,3.0,-999.0,API Error,7663.22
img_0c03560ade10e9d3.jpg,Dacrymyces chrysospermus,Orange Jelly Spot,33.6740613997,-84.1206858,2026-01-11,there is a small yellow and white butterfly sitting on a branch,United States,Georgia,Stonecrest,7.6,287.0,0.5726,Moderate Vegetation,3427.1
img_7fc883598813ba73.jpg,Erythemis simplicicollis,Eastern Pondhawk,36.1696079,-75.7551854,2025-07-17,araffe dragonfly with green wings sitting on a twig,United States,North Carolina,Duck,26.1,4.0,0.5629,Moderate Vegetation,22341.94
img_12efe0b082cdbf61.jpg,Columba livia,Rock Pigeon,27.1644983,-80.1926657,2026-01-17,there is a bird that is standing on a ledge by the water,United States,Florida,Port Salerno,18.9,0.0,0.5328,Moderate Vegetation,7200.0
img_16b6636de77039d3.jpg,Coragyps atratus,Black Vulture,9.1799694444,-83.758125,2026-01-18,there is a bird that is sitting in a tree,Costa Rica,Puntarenas Province,Bahía Ballena,26.6,12.0,-999.0,API Error,0.0
img_0e48bcb7fa0cdb92.jpg,Junco hyemalis,Dark-eyed Junco,40.0032666667,-75.325905,2026-01-18,there are three birds standing in the snow on the ground,United States,Pennsylvania,Haverford Township,-0.5,131.0,0.4477,Moderate Vegetation,2545.58
img_bc24a5de0a5e7af2.jpg,Tussilago farfara,colt's-foot,49.9127830816,35.9930837899,2025-07-06,there is a small plant that is growing in the grass,Ukraine,Kharkiv Oblast,Пісочинська селищна громада,20.0,127.0,0.7482,Dense Canopy,636.4
img_b4c9af2b7bfc4f59.jpg,Erythemis simplicicollis,Eastern Pondhawk,36.1696079,-75.7551854,2025-07-17,araffe dragonfly resting on a leaf in the sun,United States,North Carolina,Duck,26.1,4.0,0.5629,Moderate Vegetation,22341.94
img_5ce6890b9e0779c7.jpg,Ara macao,Scarlet Macaw,9.1451828632,-83.6311286544,2026-01-18,there are two birds that are sitting on a tree branch,Costa Rica,San Jose Province,Platanares,21.7,850.0,0.7853,Dense Canopy,2012.46
img_4c8c6afa4088e02d.jpg,Iphiclides podalirius,Scarce Swallowtail,41.5383372513,35.9074294567,2025-08-10,someone is holding a butterfly in their hand near a car,Turkey,Samsun,Bafra,25.5,119.0,0.4417,Moderate Vegetation,3818.38
img_21aaacef9cb3a0f4.jpg,Capreolus capreolus,Western Roe Deer,51.0077597963,-1.6061971996,2025-10-04,there are two deer standing in the grass near a tree,United Kingdom,England,Test Valley,12.3,61.0,0.6148,Dense Canopy,2700.0
img_6b78978657e3d2c7.jpg,Helophilus fasciatus,Narrow-headed Marsh Fly,53.6758155587,-112.8296729132,2014-08-24,a close up of a fly on a leaf with a black and yellow stripe,Canada,Alberta,Improvement District No. 13,13.3,719.0,0.5442,Moderate Vegetation,2294.56
img_cabffb6fb3a101e0.jpg,Hypericum hypericoides,St. Andrew's cross,33.6725263,-84.1237389,2026-01-11,there is a small bird that is sitting on the ground,United States,Georgia,Stonecrest,7.6,259.0,0.5369,Moderate Vegetation,3018.69
img_4b0d7b5e932df2aa.jpg,Clinopodium carolinianum,Georgia calamint,33.67231,-84.1240394,2026-01-11,there is a cat that is sitting in the grass by the bushes,United States,Georgia,Stonecrest,7.6,255.0,0.5369,Moderate Vegetation,3018.69
img_a7740a35d78754cb.jpg,Gallinula galeata,Common Gallinule,4.7113576054,-74.1342233866,2026-01-12,there is a bird that is walking on the sidewalk near the water,Colombia,"Bogota, Capital District",Bogota,13.7,2551.0,0.2119,Sparse/Bare Soil,1006.23
img_8f167cbaf64b1561.jpg,Vanellus chilensis,Southern Lapwing,9.18245,-83.7596694444,2026-01-18,there is a bird that is standing on a dirt road,Costa Rica,Puntarenas Province,Bahía Ballena,26.6,14.0,-999.0,API Error,636.4
img_2351eb058d0ffda4.jpg,Anartia fatima fatima,Anartia fatima fatima,9.1603027778,-83.7442388889,2026-01-18,there is a butterfly that is sitting on a tree trunk,Costa Rica,Puntarenas Province,Bahía Ballena,26.9,13.0,0.6912,Dense Canopy,450.0
img_b3ee43d933e934ad.jpg,Coenagrion ornatum,Ornate Bluet,37.169242724,31.8210841693,2010-05-14,someone holding a small blue dragonfly in their hand,Turkey,Antalya,Akseki,18.9,1182.0,0.5173,Moderate Vegetation,450.0
img_932fa97cf72a6c03.jpg,Epallage fatime,Odalisque,37.169242724,31.8210841693,2010-05-14,araffe dragonfly resting on a branch in the woods,Turkey,Antalya,Akseki,18.9,1182.0,0.5173,Moderate Vegetation,450.0
img_0c37b53db8f1f3c9.jpg,Orthetrum brunneum,Southern Skimmer,37.169242724,31.8210841693,2010-05-14,araffe sitting on a branch in the water with a blurry background,Turkey,Antalya,Akseki,18.9,1182.0,0.5173,Moderate Vegetation,450.0
img_4bc0007fb9d3f216.jpg,Ricinus communis,castor bean,-0.7440456443,-90.3136345968,2024-01-03,there is a small tree with green leaves in a pot,Ecuador,Galápagos,Puerto Ayora,24.3,6.0,0.3578,Moderate Vegetation,450.0
img_bb8546834885417f.jpg,Anax imperator,Blue Emperor,37.169242724,31.8210841693,2010-05-14,araffe dragonfly perched on a hand in a grassy area,Turkey,Antalya,Akseki,18.9,1182.0,0.5173,Moderate Vegetation,450.0
img_4df7dc55d81a3f15.jpg,Orthetrum brunneum,Southern Skimmer,37.169242724,31.8210841693,2010-05-14,araffe sitting on a twig with a blurry background,Turkey,Antalya,Akseki,18.9,1182.0,0.5173,Moderate Vegetation,450.0
img_e9ccd2f542b3f486.jpg,Anas bahamensis galapagensis,Galápagos Pintail,-0.7533439949,-90.3115004943,2024-01-03,there are two ducks that are standing in the water,Ecuador,Galápagos,Puerto Ayora,24.3,2.0,-999.0,API Error,900.0
img_2474dfe94610b130.jpg,Caliaeschna microstigma,Eastern Spectre,37.169242724,31.8210841693,2010-05-14,there is a dragonfly that is sitting on a branch,Turkey,Antalya,Akseki,18.9,1182.0,0.5173,Moderate Vegetation,450.0
img_84db5979e65275ba.jpg,Epallage fatime,Odalisque,37.169242724,31.8210841693,2010-05-14,araffe dragonfly sitting on a stick with a rock in the background,Turkey,Antalya,Akseki,18.9,1182.0,0.5173,Moderate Vegetation,450.0
img_45ac7568ddd2ecff.jpg,Trithemis arteriosa,Red-veined Dropwing,37.169242724,31.8210841693,2010-05-14,araffe dragonfly with red and black wings on a person ' s finger,Turkey,Antalya,Akseki,18.9,1182.0,0.5173,Moderate Vegetation,450.0
img_651738d1d0825643.jpg,Acmispon glaber,deerweed,33.0236777778,-116.4815444444,2014-03-12,there is a yellow flower that is growing on a stem,United States,California,San Diego County,13.8,852.0,0.1779,Sparse/Bare Soil,450.0
img_a30473f0fe64798a.jpg,Columba livia,Rock Pigeon,27.1644562,-80.1929882997,2026-01-17,there is a pigeon that is standing in the grass,United States,Florida,Port Salerno,18.9,0.0,0.5328,Moderate Vegetation,7200.0
img_2e4d3e9d1465de55.jpg,Gompholobium ecostatum,Dwarf Wedge-pea,-36.9811798543,142.4298343055,2025-12-21,there is a small flower that is growing out of the ground,Australia,Victoria,Shire of Northern Grampians,15.7,279.0,0.7,Dense Canopy,450.0
img_a8a56b875d0145e0.jpg,Antilocapra americana,Pronghorn,38.4655666667,-112.9574138889,2026-01-18,herd of antelope running across a dry grass field,United States,Utah,Beaver County,2.6,1554.0,0.1769,Sparse/Bare Soil,636.4
img_203f405d7b12b74d.jpg,Erythemis simplicicollis,Eastern Pondhawk,36.1667011951,-75.7561212746,2025-07-17,araffe dragonfly resting on a wooden surface with its wings spread,United States,North Carolina,Duck,26.2,0.0,0.5629,Moderate Vegetation,22418.85
img_8b658e20b608c5b9.jpg,Carnegiea gigantea,saguaro,32.2060375935,-110.5940165743,2026-01-18,arafed cactus plants in a desert with a blue sky,United States,Arizona,Pima County,8.6,1936.0,0.5823,Moderate Vegetation,4522.44
img_56d09975832d199e.jpg,Richea dracophylla,Dragon Heath,-42.8983166667,147.2420111111,2026-01-05,there is a bird that is sitting on a tree branch,Australia,Tasmania,City of Hobart,11.8,1048.0,0.6017,Dense Canopy,5418.72
img_fefdd14c6e573a07.jpg,Berberis bealei,leatherleaf mahonia,33.6763544,-84.1253313997,2026-01-11,someone standing in the dirt with their shoes on and a plant growing out of the ground,United States,Georgia,Stonecrest,7.6,258.0,0.5726,Moderate Vegetation,2881.41
img_4e468fda15702f90.jpg,Pugettia producta,Northern Kelp Crab,47.9119716667,-122.53508,2026-01-17,there is a small object that is laying on the ground,United States,Washington,Hansville,5.6,0.0,0.4994,Moderate Vegetation,10985.9
