filename,scientific_name,common_name,latitude,longitude,sighting_date,blip_caption
img_4543b8411598a60d.jpg,Ciconia ciconia ciconia,European White Stork,40.9741193,-1.5063405,2022-04-13,there is a bird that is standing in the water by the shore
img_ff2a9dd08056b286.jpg,Phoenicopterus roseus,Greater Flamingo,40.9741193,-1.5063405,2022-04-13,there are many white birds standing in the water near the shore
img_91a17dc25261c751.jpg,Vanellus vanellus,Northern Lapwing,40.9741193,-1.5063405,2022-04-13,there are two birds that are standing in the grass
img_cb2173ea9bf1ee7b.jpg,Lanius senator,Woodchat Shrike,40.9741193,-1.5063405,2022-04-13,there is a bird that is sitting on a branch in the woods
img_1bc429cd42b8da12.jpg,Motacilla flava,Western Yellow Wagtail,40.9741193,-1.5063405,2022-04-13,there is a small yellow bird perched on a tall plant
img_b4fec3b2a27d136d.jpg,Falco tinnunculus,Eurasian Kestrel,40.9741193,-1.5063405,2022-04-13,there is a bird that is sitting on a tree branch
img_fef2935d4182f090.jpg,Capreolus capreolus,Western Roe Deer,40.9741193,-1.5063405,2022-04-13,there are two deer standing in the tall grass together
img_3e3eddc63e29be4a.jpg,Rubus parviflorus,thimbleberry,43.929411,-124.111243,2017-05-20,there are three white flowers that are growing in the grass
img_df4b95a2e34bc99c.jpg,Oenanthe oenanthe,Northern Wheatear,40.9741193,-1.5063405,2022-04-13,there is a small bird sitting on a rock on a clear day
img_48548517c5b9f7c7.jpg,Mareca strepera,Gadwall,40.9741193,-1.5063405,2022-04-13,there is a duck that is swimming in the water
img_ec538d3bb9af667c.jpg,Aythya ferina,Common Pochard,40.9741193,-1.5063405,2022-04-13,there are many ducks swimming in the water together
img_f3a612895cf18540.jpg,Anas platyrhynchos,Mallard,40.9741193,-1.5063405,2022-04-13,there are two ducks swimming in the water together
img_06dd9b7b01836ed9.jpg,Ardea ibis,Western Cattle-Egret,40.9741193,-1.5063405,2022-04-13,there are many birds that are standing in the water
img_ebde9be67ed89819.jpg,Tadorna tadorna,Common Shelduck,40.9741193,-1.5063405,2022-04-13,there is a duck that is swimming in the water
img_fd8ced6f95a363ec.jpg,Galerida cristata,Crested Lark,40.9741193,-1.5063405,2022-04-13,there is a small bird sitting on a branch of a tree
img_198ce963a2ab7b5a.jpg,Lybia edmondsoni,Hawaiian Pom-pom Crab,21.9533490279,-159.7053737696,2026-01-16,there is a small crab crawling on the sand in the ocean
img_0e64baf42db92688.jpg,Chlidonias hybrida,Whiskered Tern,40.851911432,-1.5560600921,2022-04-13,there is a bird flying over the water with a duck in the water
img_74feb24c9aeafb0c.jpg,Chroicocephalus ridibundus,Black-headed Gull,40.9741193,-1.5063405,2022-04-13,several ducks swimming in the water near each other
img_6fa1bac4c1ae9fee.jpg,Fulica atra,Eurasian Coot,40.9741193,-1.5063405,2022-04-13,there is a duck that is swimming in the water
img_5a09ca296fd73a1d.jpg,Gyps fulvus,Eurasian Griffon,40.9741193,-1.5063405,2022-04-13,there is a large bird flying in the sky with its wings spread
img_e56feaa2b870d074.jpg,Linaria cannabina,Eurasian Linnet,40.9741193,-1.5063405,2022-04-13,there is a bird sitting on a branch of a tree
img_4e469a16e1443b68.jpg,Galerida cristata,Crested Lark,40.9741193,-1.5063405,2022-04-13,there is a bird sitting on top of a pile of rocks
img_2530a4df89c8baa4.jpg,Himantopus himantopus,Black-winged Stilt,40.9741193,-1.5063405,2022-04-13,there is a bird that is standing in the water
img_d468a6c241b7386c.jpg,Podiceps cristatus,Great Crested Grebe,40.9741193,-1.5063405,2022-04-13,there is a duck that is swimming in the water
img_08c6cef179b680ac.jpg,Motacilla flava,Western Yellow Wagtail,40.9741193,-1.5063405,2022-04-13,there is a small yellow bird sitting on a thin branch
img_b1f7c3f04a0c3660.jpg,Saxicola rubicola,European Stonechat,40.9741193,-1.5063405,2022-04-13,there is a small bird sitting on a branch in the middle of a field
img_b55956ceba2ff62c.jpg,Capreolus capreolus,Western Roe Deer,40.9741193,-1.5063405,2022-04-13,there is a deer that is standing in the grass
img_46f615d11faeea5c.jpg,Eriophyllum lanatum,common woolly sunflower,42.0366027778,-122.5711472222,2023-07-06,yellow flowers in a field of rocks and trees
img_92d0f477894e6982.jpg,Setophaga dominica,Yellow-throated Warbler,41.3195818959,-81.5859524457,2025-04-20,there is a small bird standing on the ground in the sun
img_83f929aa171df6b1.jpg,Buteo platypterus,Broad-winged Hawk,41.3193955454,-81.5863118617,2025-04-20,there is a bird that is sitting on a pole
img_92078c5fa60a1d55.jpg,Semotilus atromaculatus,Creek Chub,43.9692307806,-78.0554257054,2025-06-04,there is a fish that is swimming in the water
img_0f899398372d46b2.jpg,Sylvilagus audubonii,Desert Cottontail,33.3623354718,-111.7313198,2025-12-28,there is a rabbit that is sitting in the dirt
img_801e288192bd31ff.jpg,Monanthes brachycaulos,Monanthes brachycaulos,28.3580145522,-16.5019214898,2026-01-16,there is a small plant growing out of a rock wall
img_d907a0a38148336a.jpg,Halocynthia igaboja,Sea Hedgehog,49.5669946999,-123.803841695,2025-04-21,there are two sea anemons on the red sand
img_b5bb66ca547a505c.jpg,Globicephala melas edwardii,Southern Long-finned Pilot Whale,-34.4946883702,18.4730699725,2018-08-19,there is a seal swimming in the ocean with its head above the water
img_1706ca902bdf4e4c.jpg,Lutjanus apodus,Schoolmaster Snapper,16.8812091092,-88.050572291,2023-07-19,there is a fish that is swimming in the water
img_07d29d154977509e.jpg,Helianthemum canariense,Helianthemum canariense,30.846214,-9.8192,2025-12-18,there is a small yellow flower growing in the dirt
img_983cf195ef25f180.jpg,Mergus merganser,Common Merganser,52.2501843079,5.4421921123,2026-01-06,there is a bird that is flying over the water
img_3481f82b23ebd1eb.jpg,Lithotoma axillaris,rock isotome,-27.0593567881,151.6800507791,2026-01-17,there are two blue flowers that are growing in the grass
img_e13993099c7c90d5.jpg,Harmonia axyridis,Asian Lady Beetle,51.7516589341,36.2276007235,2025-10-31,arafed ladybug on a finger with a small black dot
img_939ee3f93e84c048.jpg,Ambystoma opacum,Marbled Salamander,37.3402179111,-88.9998637385,2014-10-12,there is a small black and white animal on a leaf
img_d5f1a1815e5da47a.jpg,Convolvulus arvensis,field bindweed,-33.5866760487,-71.5920380875,2023-11-15,there is a white flower that is growing in the grass
img_49912f6eaef2e8eb.jpg,Cathartes aura,Turkey Vulture,27.7731487641,-81.1840694228,2026-01-17,there is a bird that is flying in the sky with its wings spread
img_06de62a8efa5f042.jpg,Cornus sericea,red osier dogwood,47.54782,-122.3635,2026-01-18,someone holding a stick in their hand in the woods
img_82ea4f4cc1bd3eb6.jpg,Cathartes aura,Turkey Vulture,27.7754722623,-81.184818501,2026-01-17,there is a bird that is sitting on a tree branch
img_08fbec8d31370b22.jpg,Pontederia crassipes,common water hyacinth,27.7722954891,-81.1905786894,2026-01-17,there is a small plant that is floating in the water
img_abb55bfaaf595e0f.jpg,Anhinga anhinga,Anhinga,27.7726038842,-81.1902461346,2026-01-17,there are two birds sitting on a post in the grass
img_c0f07d992271720b.jpg,Sula sula,Red-footed Booby,-0.7117284198,-89.2416961537,2026-01-17,there is a bird sitting on a tree branch in the middle of the field
img_122b39ab6bbfd18f.jpg,Aramus guarauna,Limpkin,27.7728277274,-81.1912530037,2026-01-17,there is a bird that is standing in the grass
img_37a7c39e3a0744ab.jpg,Salvinia minima,water spangles,27.7728277274,-81.1912530037,2026-01-17,there is a small plant that is growing out of the water
img_f8e300e1b40d6173.jpg,Pelargonium capitatum,rose-scented geranium,-34.05644953,18.40129872,2026-01-15,there is a small plant that is growing out of the ground
img_1f7e3afd866383ca.jpg,Papilio capaneus,Capaneus Swallowtail,-27.1030724615,151.7735806641,2026-01-17,there is a butterfly that is sitting on a leaf
img_e10523293e380930.jpg,Chloephaga picta,Upland Goose,-51.7210693588,-61.3013260984,2025-12-21,there is a bird that is standing in the grass
img_977615ad480e72f8.jpg,Mimus polyglottos,Northern Mockingbird,27.7729385302,-81.1909729754,2026-01-17,there is a bird sitting on a branch with berries in the background
img_6a6af0af0883d4f9.jpg,Ardea ibis,Western Cattle-Egret,27.7726157715,-81.1919600285,2026-01-17,there are two birds standing in the grass behind a fence
img_63e834461717107a.jpg,Vombatus ursinus,Bare-nosed Wombat,-34.6187947853,150.3372533619,2026-01-16,there is a dead animal that is laying on the ground
img_db20c438448f28e8.jpg,Anhinga anhinga,Anhinga,27.772800883,-81.1914450442,2026-01-17,there is a bird that is standing in the water with a fish in its mouth
img_84e54856caad1bed.jpg,Ardea ibis,Western Cattle-Egret,27.7730619385,-81.1913377567,2026-01-17,there is a white bird flying over a body of water
img_2d8fe6836d1b74fc.jpg,Ardea ibis,Western Cattle-Egret,27.7730097274,-81.191412858,2026-01-17,there is a white bird flying over a field of grass
img_c885e09a4d9aa1eb.jpg,Myadestes townsendi,Townsend's Solitaire,51.0709722222,-121.935325,2025-12-15,there is a small bird sitting on a branch in the tree
img_616a250558bbdbd2.jpg,Anhinga anhinga,Anhinga,27.7736480388,-81.1915952481,2026-01-17,there is a bird that is flying over the water
img_301c434b09b41397.jpg,Apis mellifera,Western Honey Bee,27.7728506367,-81.1913163002,2026-01-17,there is a bee that is on a wooden table
img_ade963fdf8c56001.jpg,Anhinga anhinga,Anhinga,27.7736370207,-81.1911017223,2026-01-17,there is a bird that is sitting on a tree branch
img_e24f23be1a8f8f89.jpg,Ardea herodias,Great Blue Heron,27.7734771678,-81.1914128579,2026-01-17,there is a bird that is sitting on top of a tree
img_fec2265de4bce7c6.jpg,Cathartes aura,Turkey Vulture,27.772489908,-81.1899215497,2026-01-17,there are many cows that are standing in the grass behind a fence
img_db27288256e0f183.jpg,Anhinga anhinga,Anhinga,27.7720067604,-81.190339172,2026-01-17,there is a bird that is sitting on a dock by the water
img_ce81bb1b94219b04.jpg,Anhinga anhinga,Anhinga,27.7715216253,-81.1899859227,2026-01-17,there is a bird that is flying in the sky with its wings spread
img_42c4f1baa93b4478.jpg,Ardea herodias,Great Blue Heron,27.7731384343,-81.1916167181,2026-01-17,there is a bird flying over a body of water near trees
img_54155c887f6a2061.jpg,Mimus polyglottos,Northern Mockingbird,27.7681383365,-81.1941299791,2026-01-17,there is a bird sitting on a wire with a palm tree in the background
img_fea7fc70eb8e119b.jpg,Sayornis phoebe,Eastern Phoebe,27.7681573231,-81.1947773438,2026-01-17,there is a bird sitting on a fence next to a bus
img_f155e2b1fd2e8dd3.jpg,Egretta caerulea,Little Blue Heron,27.7684041487,-81.1947416967,2026-01-17,there are two birds standing in the water near a fence
img_289f8da8119a4bfb.jpg,Ardea herodias,Great Blue Heron,27.7682712427,-81.194591493,2026-01-17,there are two birds standing in the water near a fence
img_ac214d806b57fd4c.jpg,Mycteria americana,Wood Stork,27.7682334872,-81.1945615085,2026-01-17,there are many birds that are standing on the tree by the water
img_682a89a99e8f4d22.jpg,Buteo lineatus,Red-shouldered Hawk,27.7710298638,-81.19199325,2026-01-17,there is a bird sitting on top of a pole next to a street light
img_b1c4c43bd1406477.jpg,Setophaga palmarum,Palm Warbler,27.7704887584,-81.1913173333,2026-01-17,there is a small bird sitting on a chair outside
img_670aab86cd343342.jpg,Clogmia albipunctata,Bathroom Moth Fly,27.7695517062,-81.19338554,2026-01-17,a close up of a moth on a wall with a brown background
img_20172e772833f4a0.jpg,Biblis aganisa,Northern Red Rim,26.179835,-98.3664926,2017-12-05,there is a butterfly that is sitting on a leaf
img_120df25c9518dde4.jpg,Helophilus pendulus,Sun Fly,46.7481234941,7.9755297557,2024-07-23,a close up of a fly on a flower with a black and yellow stripe
img_b35ed41a556cc4fc.jpg,Cirsium vulgare,Bull Thistle,-41.2003683997,172.8660902579,2026-01-18,there is a purple flower in the middle of a field
img_68506a6ccc278e0b.jpg,Dipcadi serotinum fulvum,Dipcadi serotinum fulvum,30.846355,-9.819069,2025-12-18,there is a green hose that is connected to a plant
img_0e3d92edcbfbb278.jpg,Buteo lineatus,Red-shouldered Hawk,27.7714655848,-81.1912671323,2026-01-17,there is a bird that is sitting on a pole
img_cfed456b5026d506.jpg,Pandion haliaetus,Osprey,27.7714655848,-81.1912671323,2026-01-17,there is a bird that is sitting on top of a roof
img_3af39245e13f6456.jpg,Phacelia parryi,Parry's phacelia,30.44918522,-115.97093404,2026-01-16,there is a purple flower growing out of a pile of rocks
img_610a4ef20a07eeb4.jpg,Coragyps atratus,Black Vulture,27.7715404378,-81.190634131,2026-01-17,there is a bird that is flying in the sky with its wings spread
img_9937760b684444ed.jpg,Pandion haliaetus,Osprey,27.7710636099,-81.1904195543,2026-01-17,there is a bird that is flying in the sky with its wings spread
img_122ca2afd24662f0.jpg,Aramus guarauna,Limpkin,27.7712024573,-81.1899260278,2026-01-17,there is a bird that is standing on the grass by the water
img_9e3ad3900f3e0762.jpg,Aramus guarauna,Limpkin,27.7709271579,-81.1894968738,2026-01-17,there is a bird that is flying over the water
img_aa4767cd977393bd.jpg,Alligator mississippiensis,American Alligator,27.7719239258,-81.1903766389,2026-01-17,there is a bird that is flying over the water
img_1d3c346c308593b4.jpg,Aramus guarauna,Limpkin,27.7719618977,-81.1897007223,2026-01-17,there is a bird that is standing on the side of a hill
img_4aa0dd04130548c7.jpg,Anhinga anhinga,Anhinga,27.7717245731,-81.1902049775,2026-01-17,there is a bird that is sitting on a post in the water
img_4fada4dfef34429d.jpg,Sagittarius serpentarius,Secretarybird,-2.2361007403,34.8059118981,2025-09-05,there is a bird that is walking in the grass
img_ab312b388a2d9d63.jpg,Eudyptes chrysolophus,Macaroni Penguin,-51.6689852309,-61.3244713354,2025-12-21,there are many penguins that are sitting on the rocks
img_0dd8e7474f48ed3d.jpg,Aramus guarauna,Limpkin,27.7726358966,-81.1903452533,2026-01-17,there is a bird that is sitting on a wooden dock
img_338e6768f253102b.jpg,Lithosia quadra,Four-spotted Footman,44.1817433333,2.0840933333,2024-06-02,there is a small insect that is sitting on a cloth
img_d5e0a220020006b3.jpg,Terathopius ecaudatus,Bateleur,-2.3333333,34.8333333,2025-09-05,there is a bird that is sitting on a tree branch
img_3a5e1c654b93d583.jpg,Treron calvus,African Green-Pigeon,-2.3333333,34.8333333,2025-09-05,there is a green bird perched on a tree branch
img_df114ff70ad29d0d.jpg,Melanerpes carolinus,Red-bellied Woodpecker,27.7716392188,-81.1913851617,2026-01-17,there is a bird that is sitting in a tree with leaves
img_f0cbb2f3f094ea07.jpg,Nannopterum auritum,Double-crested Cormorant,27.7725790217,-81.1903873799,2026-01-17,there is a bird that is sitting on a wooden bridge
img_dfc1f46e4a49d2b5.jpg,Herichthys minckleyi,Cuatro Cienegas Cichlid,26.9285114476,-102.1268867957,2013-12-06,there is a fish that is swimming in the water
img_c37b465553d3dd5a.jpg,Mimus polyglottos,Northern Mockingbird,27.7717151627,-81.191299331,2026-01-17,there are two birds sitting on a fence with trees in the background
img_aea234214bdc49a5.jpg,Melanargia larissa,Balkan Marbled White,38.0128314052,22.2369906169,2022-06-19,there is a butterfly that is sitting on some rocks
img_1af391423631b1e7.jpg,Ancyloxypha numitor,Least Skipper,40.543353045,-74.6191276496,2025-09-23,there is a small brown butterfly sitting on a persons arm
img_c27f40e492f77517.jpg,Galactites tomentosus,Boar Thistle,28.104365,-15.5991725997,2026-01-18,purple flower with green leaves in the background
img_90ce7b1ac22b532f.jpg,Grayia spinosa,Hopsage,42.5255305556,-120.2699277778,2023-07-01,there is a pink flower that is growing in the grass
img_9d0a1af4dc27e49c.jpg,Sceloporus undulatus,Eastern Fence Lizard,37.345534304,-88.9134736331,2014-10-12,someone holding a small lizard in their hand with a finger
img_763b6d375d4f10b8.jpg,Lasianthus biflorus,Lasianthus biflorus,22.3988687997,120.779295,2026-01-14,there is a small plant with green leaves growing in the ground
img_00844bdc0559c317.jpg,Callicarpa remotiflora,Callicarpa remotiflora,22.40003,120.7788130997,2026-01-14,there is a small plant that is growing on the ground
img_da0c159d8f131b21.jpg,Bredia oldhamii,Bredia oldhamii,22.4004776997,120.7785314,2026-01-14,there is a small plant that is growing out of the ground
img_b5476b0756df7ab9.jpg,Solenopsis invicta × richteri,Hybrid Imported Fire Ant,35.939627404,-86.3780225628,2025-01-29,there is a small insect that is sitting on the ground
img_aea338c3ad3f0fec.jpg,Vombatus ursinus,Bare-nosed Wombat,-34.6176138585,150.3307771683,2026-01-16,there is a dead animal laying in the grass on the ground
img_152134c33c672a64.jpg,Protea cynaroides,King Protea,-33.9850366667,18.4157616667,2026-01-18,there is a pink flower that is growing on a tree
img_b1580c0758cda9b1.jpg,Polistes exclamans,Guinea Paper Wasp,35.1128778333,-80.9585416667,2026-01-17,there is a bug that is sitting on a piece of paper
img_7384a04d12b038d6.jpg,Scutigera coleoptrata,House Centipede,44.181715,2.0842,2024-06-03,a close up of a centipe crawling on a rock
img_ca7965e9a782a8c1.jpg,Liriodendron tulipifera,American tuliptree,39.7969759083,-86.7773542824,2025-09-30,there is a bird that is sitting on a tree branch
img_3ebcc7315d2a81ff.jpg,Megaptera novaeangliae australis,Southern Humpback Whale,-34.2063073418,18.4629413482,2020-01-19,there is a whale that is jumping out of the water
img_0c46ccff8405a645.jpg,Sassafras albidum,sassafras,39.79692992,-86.7774685233,2025-09-30,there is a bird sitting on a tree branch with berries on it
img_9362902c5a1f82f7.jpg,Lama guanicoe,Guanaco,-36.2393730196,-69.1058062766,2026-01-06,there is a llama standing on a rocky hill with a cloudy sky
img_49934a041165192e.jpg,Toxomerus marginatus,Margined Calligrapher,39.8488122502,-86.3298327511,2025-09-29,there is a small insect that is sitting on a leaf
img_d1d5388178465d6d.jpg,Epargyreus clarus,Silver-spotted Skipper,39.848841338,-86.3296739904,2025-09-29,there is a butterfly that is sitting on a purple flower
img_6d15c4fe42cf18fe.jpg,Toxomerus marginatus,Margined Calligrapher,39.8487880352,-86.3295856321,2025-09-29,there is a small insect that is sitting on a leaf
img_1a109b505f07dfa3.jpg,Toxomerus marginatus,Margined Calligrapher,39.8488179464,-86.3296773432,2025-09-28,there is a dragonfly that is sitting on a blade of grass
img_4234941ccdd25f22.jpg,Cygnus columbianus,Tundra Swan,52.2493961046,5.4392738647,2026-01-06,flock of birds flying over a forest in the fog
img_cc453c4fe965cca1.jpg,Fulica atra,Eurasian Coot,52.2493961046,5.4392738647,2026-01-06,there are two birds that are standing in the water
img_5e2518ebc60835d2.jpg,Lophodytes cucullatus,Hooded Merganser,52.2493961046,5.4392738647,2026-01-06,there is a duck that is floating in the water
img_3aa2f96444e65e28.jpg,Atriplex glauca,Waxy Saltbush,30.766665,-9.823263,2025-12-18,there is a small plant with green leaves on it
img_d9e334c0172617d8.jpg,Spinus tristis,American Goldfinch,33.0305178864,-94.7415680453,2026-01-17,there is a small yellow bird sitting on a branch
img_fad31a1edc9e8623.jpg,Toxomerus marginatus,Margined Calligrapher,39.8488095164,-86.3296138642,2025-09-27,there is a small insect that is sitting on the grass
img_f6fa52a7f1dc757b.jpg,Toxomerus marginatus,Margined Calligrapher,39.873789,-86.296203,2025-09-27,there is a small insect that is sitting on a blade of grass
img_83320f6066124d61.jpg,Hylephila phyleus,Fiery Skipper,39.8487952205,-86.3296521842,2025-09-27,there is a small yellow butterfly sitting on a purple flower
img_5706b19cb557547a.jpg,Tetraclita rubescens,Pink Volcano Barnacle,33.5430714101,-117.7925094891,2026-01-17,there is a shell on the ground with a small piece of shell
img_f9b9c9a6c92fc136.jpg,Saururus cernuus,lizard's tail,39.873789,-86.296203,2025-09-27,there is a bird that is sitting in the grass
img_13953f3269bc6437.jpg,Sympetrum ambiguum,Blue-faced Meadowhawk,39.873789,-86.296203,2025-09-27,araffe dragonfly sitting on a blade of grass in the sun
img_fe6849736d3a8bfa.jpg,Junonia coenia,Common Buckeye,39.873789,-86.296203,2025-09-27,there is a butterfly that is sitting on a flower in the grass
img_99421c4fa4d1acff.jpg,Epargyreus clarus,Silver-spotted Skipper,39.873789,-86.296203,2025-09-27,there is a butterfly that is sitting on a flower
img_fe5fe84ef3a80025.jpg,Elaphria venustula,Rosy Marbled,44.1817733333,2.0842466667,2024-06-02,there is a moth that is sitting on a cloth
img_74804398f33ff2d6.jpg,Diphasiastrum digitatum,fan clubmoss,35.9757291963,-79.135477167,2026-01-17,there is a small plant that is growing out of the ground
img_9972d50399593043.jpg,Ivesia gordonii,Gordon's Mousetail,45.2612583333,-117.1802138889,2023-06-28,yellow flowers are growing on the ground in a field
img_47d1b4ec794ac24a.jpg,Ambystoma talpoideum,Mole Salamander,37.3804350216,-88.9022122124,2014-10-12,there is a small black and white animal sitting on a mossy surface
img_d7e4826fba7e0f50.jpg,Thalassarche melanophris,Black-browed Albatross,-51.7170089315,-61.3124642051,2025-12-21,there is a bird that is flying in the sky with its wings spread
img_0767f790274311c0.jpg,Isoaeschna isoceles,Norfolk Hawker,53.2405130556,6.6138563889,2018-07-04,araffe flying in the air with its wings spread out
img_f8a83a1495da578c.jpg,Arctornis l-nigrum,Black V Moth,44.1817433333,2.08425,2024-06-02,a close up of a moth on a white cloth
img_4cd359655efb87e5.jpg,Lycalopex gymnocerca,Pampas Fox,-29.7287105415,-53.7198849125,2026-01-18,there is a small coyote laying in the dirt in the woods
img_10ce86f42b2855ef.jpg,Colaptes campestris,Campo Flicker,-29.7234174932,-53.7353462201,2026-01-18,there are two birds that are sitting on a power pole
img_2a54e9e31e590b6b.jpg,Tillandsia punctulata,Mexican black torch plant,19.1586638333,-97.0043027833,2026-01-10,there is a red flower that is growing on a tree
img_f507cd2aa1f011c0.jpg,Ammodramus humeralis,Grassland Sparrow,-29.7237015738,-53.7501294088,2026-01-18,there is a bird that is sitting on a fence post
img_a4b3c79680ae0016.jpg,Athene cunicularia,Burrowing Owl,-29.7278716358,-53.7559068791,2026-01-18,there are two birds sitting on a fence in the field
img_758f41c10131b505.jpg,Tyrannus savana,Fork-tailed Flycatcher,-29.72080427,-53.743021696,2026-01-18,there is a bird that is flying in the air
img_6b575a9d09ef19f3.jpg,Burnsius orcus,Orcus Checkered-Skipper,-29.7205098712,-53.7428267372,2026-01-18,there is a butterfly that is sitting on a leaf
img_87e3c7320b8ea5e8.jpg,Ardeola rufiventris,Rufous-bellied Heron,-27.6536615388,32.2336792009,2010-12-19,there is a bird that is standing in the water near a rock
img_1786923f20d43248.jpg,Passer montanus,Eurasian Tree Sparrow,40.3076291113,23.0800836409,2025-06-21,there is a bird that is sitting on a branch of a tree
img_ffcd0ef513c5cd8d.jpg,Arundo donax,giant reed,28.0938210997,-15.5948121,2026-01-18,there is a bird that is sitting on a plant in the field
img_f7a66e3f19ddd7a6.jpg,Corallorhiza striata,Striped Coralroot,45.8154,-118.0829916667,2023-06-15,there are many purple flowers growing in the woods on the ground
img_ffc7ee21b6addde4.jpg,Simalia kinghorni,Australian Scrub Python,-12.736055555,143.2853611117,2026-01-12,there is a snake that is laying on the ground in the dirt
img_b33b39bb44fbd208.jpg,Praesos mariana,Praesos mariana,-12.667944445,143.37375,2026-01-13,there is a butterfly that is sitting on a leaf
img_a71ec3a480339e65.jpg,Nososticta coelestina,Green-blue Threadtail,-12.714194445,143.3184166667,2026-01-13,araffe sitting on a stick with a black background
img_5395fc4c7f9904af.jpg,Mycalesis terminus,Orange Bushbrown,-12.66775,143.3729722217,2026-01-13,there is a brown butterfly sitting on a green leaf
img_d5a19d53fd44e4a6.jpg,Melanitis leda,Common Evening Brown,-12.6682222217,143.3726666667,2026-01-13,there is a moth that is sitting on a leaf
img_4a160df4f1abda7c.jpg,Macroglossum dohertyi,Macroglossum dohertyi,-12.6681111117,143.3727777783,2026-01-13,there is a moth that is sitting on a leaf
img_6a593d3f74fa459f.jpg,Argiope aetherea,Northern Saint Andrew's Cross Spider,-12.668055555,143.3727777783,2026-01-13,there is a spider that is sitting on a web in the grass
img_d15cb94ab31dfb85.jpg,Vespa crabro,European Hornet,44.1817233333,2.084155,2024-06-03,there is a yellow and black insect on a white surface
img_6feb2870d7fdeede.jpg,Platycnemis acutipennis,Orange Featherleg,44.33591,3.47701,2023-07-16,there is a dragonfly that is sitting on a plant
img_dd47ab6cbfc10c73.jpg,Platycnemis latipes,White Featherleg,44.33587,3.47703,2023-07-16,araffe sitting on a leaf in the grass with a green background
img_4ee57c81b382d45f.jpg,Lobularia canariensis,Lobularia canariensis,28.0922388285,-15.5959745497,2026-01-18,there is a small white flower that is growing in the grass
img_5ef2574614b67041.jpg,Onychogomphus forcipatus,Small Pincertail,44.33587,3.47684,2023-07-16,araffe sitting on a rock with a spider web in its mouth
img_5160c8471442e35a.jpg,Calopteryx xanthostoma,Western Demoiselle,44.33557,3.47649,2023-07-16,there are two blue dragonflies sitting on a branch together
img_0c822dd8f3c01334.jpg,Lasiommata megera,Wall Brown,44.33574,3.47588,2023-07-16,there is a butterfly that is sitting on the ground
img_dac98102da0a329f.jpg,Carcharodus alceae,Mallow Skipper,44.3356962147,3.4767618056,2023-07-16,there is a small butterfly that is sitting on the ground
img_75f5140dc1c3ebeb.jpg,Macromia splendens,Splendid Cruiser,44.3355421181,3.4769007542,2023-07-16,araffe flying in the air with a small insect on its back
img_2434796c0aab5a5e.jpg,Iphiclides podalirius,Scarce Swallowtail,44.3356841931,3.4768341639,2023-07-16,there are many butterflies that are standing on the ground
img_e81bd1a1261a2c66.jpg,Papilio machaon,Old World Swallowtail,44.3356784261,3.476834933,2023-07-16,butterflies on the ground with rocks and stones in the background
img_5b54841bd6656f72.jpg,Pieris rapae,Small White,44.3356732609,3.4768296185,2023-07-16,there are two butterflies that are sitting on a rock in the water
img_84d493dd97b4b6e3.jpg,Haliaeetus leucocephalus,Bald Eagle,43.2806733496,-89.7145056736,2026-01-11,there is a bird flying in the sky with its wings spread
img_ff1ff8a82fca2d91.jpg,Bucephala clangula,Common Goldeneye,43.2810716852,-89.7148168103,2026-01-11,there is a duck that is swimming in the water
img_dd2a351f9f355146.jpg,Haliaeetus leucocephalus,Bald Eagle,43.3088618711,-89.7284864185,2026-01-11,there is a large bird that is flying in the sky
img_8fe71f31dba891d1.jpg,Anax imperator,Blue Emperor,44.3356549423,3.477194684,2023-07-16,araffe flying over a body of water with a green dragonfly
img_8b730e3ad10b2d65.jpg,Subcoccinella vigintiquatuorpunctata,24-spot Ladybird,44.33584,3.47699,2023-07-16,a close up of a ladybug on a flower stem with a green background
img_99edc947eb3e888e.jpg,Polyommatus escheri,Escher's blue,44.3356781627,3.4768998532,2023-07-16,there is a small butterfly that is sitting on a rock
img_51de0ec22cacf143.jpg,Ochlodes sylvanus,Large Skipper,44.3372615767,3.4740493498,2023-07-16,there is a small butterfly that is sitting on a purple flower
img_731e2e242f00d882.jpg,Brintesia circe,Great Banded Grayling,44.3372624435,3.4740774472,2023-07-16,there is a butterfly that is sitting on a purple flower
img_3ca898ba3486c27e.jpg,Argynnis pandora,Cardinal Butterfly,44.3373554371,3.4740186484,2023-07-16,there is a butterfly that is sitting on a flower
img_30649ba7532d050e.jpg,Comibaena bajularia,Blotched Emerald,44.1817516667,2.0843233333,2024-06-02,a close up of a green moth on a white cloth
img_dd10ceff5f1957eb.jpg,Ardea cinerea,Grey Heron,44.33743,3.47395,2023-07-16,there is a bird that is standing in the water
img_547f921f2b90042b.jpg,Argynnis paphia,Silver-washed Fritillary,44.3373351251,3.4740475468,2023-07-16,there is a butterfly that is sitting on a flower
img_f72f922308fef261.jpg,Chazara briseis,The Hermit,44.33724,3.474,2023-07-16,there is a butterfly that is sitting on a purple flower
img_c80cba907f53caf3.jpg,Pagurus samuelis,Blueband Hermit Crab,33.5430395897,-117.7926669906,2026-01-17,there is a small shell on the ground with rocks and gravel
img_088e9949441f53cf.jpg,Cinclus cinclus,White-throated Dipper,44.33743,3.47395,2023-07-16,there is a bird that is standing on a rock in the woods
img_da50233cb1d3db3a.jpg,Boloria dia,Weaver's Fritillary,44.33732,3.48075,2023-07-16,there is a butterfly that is sitting on a yellow flower
